tsne_x,tsne_y,density_3,density_2,density_1_5,density_1,density_0_7,density_0_5,image_filename
-37.476288,-14.224117,0.00012714589432279174,0.0001462682728894052,0.0001603150030474549,0.00018614937855055013,0.00021860592668305424,0.00027152170090707824,aaron-siskind-chicago-6-1961.jpg
-19.749933,28.79589,0.0001703326938318746,0.00015725905787144291,0.00014606690803624183,0.00014149685654299537,0.00015016495352288147,0.0001630248319870351,aaron-siskind-feet-102-1957.jpg
3.5865066,33.007584,0.0001196649313481226,0.00011945539130861472,0.00011673215222672289,0.00012215512396293214,0.0001329372813769527,0.00013896719698404207,aaron-siskind-gloucester-16a-1944.jpg
-24.10373,2.9036388,9.543412659173611e-05,0.0001075920182145873,0.00011977010538460412,0.00013628376831549728,0.00016522523198267595,0.00023828606949730783,aaron-siskind-jerome-arizona-1949.jpg
-27.820988,11.31296,0.00011522047640456777,0.00011469709386739143,0.00011299067787127745,0.00010520663972128496,0.0001048971517977945,0.0001388331478700917,aaron-siskind-kentucky-4-1951.jpg
-16.529842,20.728222,0.0002857918158720643,0.0003097949406860517,0.00031222085370394823,0.0003159531507468291,0.00033293250153555536,0.00036179811242034217,aaron-siskind-new-york-1951.jpg
-41.334167,6.844785,0.0002377480426213898,0.0002510655624333317,0.0002514609803688916,0.0002446878885680282,0.00024552891956142826,0.0002529196438447354,aaron-siskind-new-york-2-1948.jpg
11.103039,-21.295332,0.00017761847453030854,0.00017977698396917177,0.0001815657012741033,0.000185633358309686,0.00021434912265663142,0.0002960370507724204,aaron-siskind-new-york-24-1988.jpg
10.680467,-21.137272,0.00017553739320810534,0.00017667301961019118,0.00017844424517419945,0.0001859039833368076,0.00022080213356882018,0.00030751141094680865,aaron-siskind-new-york-40-1986.jpg
-44.48756,13.247927,0.00020921621078742365,0.00022643913216420562,0.00023348769577474798,0.0002392281623068529,0.00024717688700256053,0.0002701647277641781,aaron-siskind-new-york-city-w-1-1947.jpg
13.88014,-4.866041,0.0001705560090269452,0.00016523480189409184,0.0001642870696113344,0.00016317241307023427,0.00014910038831916964,0.00012620138790950353,aaron-siskind-per-400-1983.jpg
6.1936855,31.521315,0.00015177277449516198,0.00017127131843528887,0.00019095049204223243,0.00022953484581548993,0.0002731545395589441,0.0003186006962985657,aaron-siskind-pleasures-and-terrors-of-levitation-25-1957.jpg
1.9446135,-5.268481,0.0001964720174445581,0.00019924413316738533,0.00019843695060385347,0.00019221312544196825,0.00019181372286027862,0.00020029631235665875,aaron-siskind-providence-92-1986.jpg
-27.37154,21.07517,0.00013614019065131286,0.00012278456207910144,0.00011384814224828555,0.00011204822098651569,0.00012397813082124767,0.0001373483666918735,aaron-siskind-recife-olinda-8-1968.jpg
13.710795,-18.324453,0.00018767166568304036,0.00018684702181594274,0.0001825310315047709,0.00016508437800204966,0.00015405927688944503,0.00018330494808844628,aaron-siskind-rome-arch-of-constantine-10-1963.jpg
18.575521,-27.655628,0.00018008288861666398,0.00017536268506112337,0.00017599928027544565,0.00019035218567332635,0.00022777930592220633,0.00031126715051514467,aaron-siskind-the-tree-35-1973.jpg
-44.21586,6.4794517,0.00023283841806396005,0.00024264612135822266,0.0002465566709653064,0.0002531539393604094,0.00024842299516457156,0.0002327745128289899,aaron-siskind-uruapan-11-1955.jpg
-6.9386835,-16.303816,0.00013724384596675322,0.00013441244331333714,0.00013124608713176928,0.0001244144284632902,0.0001137913180379019,0.00010464264213911698,aaron-siskind-utah-84-1976.jpg
-3.4121792,-13.534702,0.00015776770551223884,0.0001474841856074075,0.00013863308484051267,0.0001343941673427357,0.0001511311781470895,0.00020584219475696462,aaron-siskind-vera-cruz-96-1973.jpg
7.697152,0.25994056,0.00020187419144529337,0.0002086347813875377,0.00021156556466336236,0.00020382387381657002,0.00018365357148089793,0.0001582295392872498,aaron-siskind-westport-10-1988.jpg
-43.397285,5.4684715,0.00024356185686715765,0.00027607339760210835,0.0003049188059740175,0.0003535619564253772,0.00042218878493733506,0.0005464798931902413,aaron-siskind-yuchitan-1-1955.jpg
-46.408627,8.233283,0.0001951466337165682,0.00017969796377759688,0.00017002922637140814,0.00016547664722010714,0.00016918729984892437,0.00019197655638562863,abanindranath-tagore-a-moonlight-music-party-1906.jpg
-11.017222,10.355001,0.00017212108513758908,0.0001845620513223883,0.0001982264835886074,0.00022032749783189635,0.00023697182806084872,0.0002542069794918871,abanindranath-tagore-abanindranath-tagore-journey-s-end-google-art-project.jpg
-44.070354,3.6710227,0.00024208241947942308,0.0002762187555440861,0.000298646672466502,0.00030785319511402587,0.00028257835852698064,0.0002539150787351576,abanindranath-tagore-asoka-s-queen-1910.jpg
-41.929405,4.5319147,0.0002450403250401981,0.00028623722720907876,0.00032345651106359814,0.000379771836113625,0.00042496378352288643,0.0004598377815983741,abanindranath-tagore-asoka-who-by-the-white-stucco-of-his-fame-made-spotless-the-universe.jpg
-45.831562,12.204968,0.00018738234848475488,0.0001739685777201284,0.0001551387035973906,0.0001397550421439636,0.00014344055988082304,0.00016348711485141,abanindranath-tagore-bharat-mata-mother-india.jpg
-42.2018,3.7730362,0.000246715344621451,0.0002908401790983621,0.0003293417769514607,0.0003903984834047557,0.0004556881239263187,0.0005439430738138818,abanindranath-tagore-buddha-as-medicant1914.jpg
-40.48734,0.015103682,0.00022111227049291488,0.00021738875602805946,0.00020756505754656451,0.0001964492515923274,0.000203160971098966,0.00023387470642198907,abanindranath-tagore-chashma-shahi.jpg
-4.5821466,1.1787747,0.00018959898696939813,0.00018316045260153657,0.0001750999652420124,0.00017064422064532752,0.00018835722846793205,0.00024161245188989716,abanindranath-tagore-emperor-s-march-to-kashmir.jpg
-5.4934874,12.171848,0.00020589945995559835,0.00022173307033043446,0.00023721828094256414,0.0002574028012783973,0.0002605322092771447,0.0002639808690668718,abanindranath-tagore-fairyland-illustration-1913.jpg
-42.927643,5.864652,0.0002441829182287265,0.000274714376483945,0.0003020420096833651,0.00034911148230820394,0.0004026874362705366,0.0004594596665435719,abanindranath-tagore-fate-and-the-pleasure-lovers.jpg
-46.918297,-1.9503475,0.00019050424188608053,0.00019264554160418253,0.0002008091909065744,0.0002135437970641925,0.0002179321906456423,0.00024321400925343613,abanindranath-tagore-ganesh-janani.jpg
-40.19949,-0.11446006,0.00021731955944648382,0.0002113849026245067,0.00020005957762702465,0.00018350697624993454,0.00018137513343884185,0.00021647098095618316,abanindranath-tagore-nasim-bagh.jpg
-42.544613,6.212398,0.00024368915443444495,0.00027014847561886363,0.0002911480485242269,0.00032185223325924695,0.00034631403673755366,0.0003800346135928235,abanindranath-tagore-night-at-the-shalimar-the-emperor-shah-jahan.jpg
-41.997543,-0.17887941,0.00023483410843582044,0.00024316404427613902,0.000245268498197094,0.0002570366871006731,0.0002846770948039488,0.00034888815461285263,abanindranath-tagore-nishat.jpg
-21.838224,-2.505743,8.048038971659354e-05,7.492792480919793e-05,6.728876021249339e-05,5.350600058733158e-05,5.091511937851382e-05,7.007819267502248e-05,abanindranath-tagore-the-passing-of-shah-jahan-1902.jpg
11.580448,-3.6680217,0.0001746972102917157,0.00017409242968453547,0.00017357811209497187,0.00017103251663968047,0.00017022017514961297,0.0001970973578324396,abbas-kiarostami-close-up.jpg
-17.729261,-2.9574995,9.48903729503841e-05,9.200944795127921e-05,9.69736631360889e-05,0.0001132035441504343,0.00015130859959554973,0.0002335790498644855,abbas-kiarostami-dddddddddddddddddd-1.JPG
40.77549,-8.052671,0.00018265044325757276,0.0001873893710973719,0.00019097000528395865,0.00020341619614515764,0.0002067083346514798,0.00018498035649107964,abbas-kiarostami-from-five-02.jpg
-19.325247,23.622797,0.00030604354095325505,0.00039471432414950677,0.00047120817516844386,0.0006028821729451268,0.0007305225223852654,0.0008513297577001282,abbas-kiarostami-from-five-03.jpg
-6.342602,38.090157,3.990977087077733e-05,2.9641557686178423e-05,2.333904715319729e-05,2.0370734039299457e-05,3.308978730259864e-05,6.401463975654611e-05,abbas-kiarostami-from-five-04-2.jpg
-15.27255,26.34028,0.0002442712367940762,0.0002584316502804863,0.0002602794121062029,0.00026233875440545654,0.0002696282591112216,0.0003084351328901963,abbas-kiarostami-from-five-05.jpg
-16.004923,23.89691,0.000304994986013848,0.000361902606416854,0.0003902309009703282,0.00040441481747092073,0.0003939873225351478,0.00035861499893395004,abbas-kiarostami-from-five.jpg
19.926517,-8.265091,0.0002056098206261959,0.00021587051746089876,0.00021940463817780065,0.00022182549086385869,0.00023643336213492806,0.00026948418915697736,abbas-kiarostami-rain-02.jpg
-5.051148,-11.732356,0.00018186967043636973,0.00018924602216588107,0.00019574554505941917,0.00021545812537538864,0.0002553789674300572,0.00031967521654738485,abbas-kiarostami-rain-03.jpg
-5.958163,-7.2891393,0.0002018718716873852,0.0002120926889069122,0.00022021966958755404,0.00023617823626192577,0.0002427060700001553,0.00023705756841312282,abbas-kiarostami-rain.jpg
2.643474,-5.3072953,0.00019762944029984953,0.00020396111806807423,0.00020824650709122362,0.0002093615216433771,0.00021164277572293937,0.00023593955821755414,abbas-kiarostami-roads-and-trees-01.jpg
0.55986726,-2.872754,0.00020503851990866345,0.00020446442049344436,0.00020519869997018278,0.000217300927583743,0.00023032757903574007,0.00024028696745991986,abbas-kiarostami-roads-and-trees-02.jpg
14.511403,-27.94343,0.00019345623672186943,0.00020195956805724288,0.00021397891930409577,0.0002445585487448053,0.0002712129232810984,0.0002975644699218268,abbas-kiarostami-roads-and-trees-03.jpg
-5.181954,13.143271,0.00020315434751925102,0.00021478438597060791,0.0002279534156033706,0.0002545394466954868,0.0002770169467725888,0.00027807316063817365,abbas-kiarostami-snow-white-01.jpg
-16.185322,22.66909,0.0003110196533721925,0.0003659710216401257,0.00038777554266965,0.0003889320495400869,0.0003856139346708046,0.00039393568989530916,abbas-kiarostami-snow-white-02.jpg
-10.1251955,-5.186215,0.00017577762418354473,0.00018781213589590592,0.00019763066401354162,0.00021685517131979012,0.00025474745471679747,0.0003341840493310225,abbas-kiarostami-snow-white-03.jpg
-9.159864,-13.377695,0.00017752369682651502,0.00020051266715935952,0.00021759709312530712,0.00023451173075481562,0.0002533730125999095,0.00030359453457068104,abbas-kiarostami-snow-white-05.jpg
-17.226887,25.313358,0.00028974744815723797,0.00034824460705061756,0.0003803150286111138,0.0003984793342140091,0.0003940495377391269,0.00037723754565551843,abbas-kiarostami-snow-white-07.jpg
-1.091181,17.750156,0.00020177338163745542,0.000217003323469075,0.00022849375932958575,0.00024356809393453896,0.0002645954167709354,0.00032533070306518406,abbas-kiarostami-snow-white-08-1.jpg
48.216175,-10.982251,7.731884101162182e-05,6.339626133696716e-05,5.082754110532109e-05,3.743738970981178e-05,4.116005963417217e-05,6.614890521138409e-05,abbas-kiarostami-snow-white-09.jpg
-9.412174,-13.2166195,0.0001785370091784735,0.00020083449856110605,0.000217174771436829,0.00023009643510667026,0.0002446226300207654,0.0002945277981311006,abbas-kiarostami-snow-white-10.jpg
-20.867302,25.626795,0.00023394892611103242,0.00024874316593696805,0.0002425249741999107,0.00022468134873926523,0.0002251712177428407,0.00027040354185639727,abbas-kiarostami-snow-white-11.jpg
-18.357132,20.619333,0.00028567148511508,0.00031844172575710945,0.00032163197140743486,0.0002976914259753344,0.0002581250612265009,0.00021484682890695548,abbas-kiarostami-snow-white-12-1.jpg
-10.824619,23.118362,0.00022413272705452153,0.0002396726878208485,0.0002473484835046936,0.0002590649080303541,0.00027219488228731343,0.00028114195063406625,abbas-kiarostami-snow-white-13.jpg
-9.113553,15.258495,0.0001848423683827309,0.00016866969303768476,0.00015695956387231722,0.00014741654857579735,0.00013977396211729503,0.00013065191241484495,abbas-kiarostami-snow-white-14.jpg
5.277338,5.3460865,0.00020074530384765136,0.00021014883631691715,0.0002220944784069716,0.00025781215135798697,0.00033113947013173095,0.0004602963052919776,abbas-kiarostami-snow-white-15.jpg
-21.029942,-8.895236,6.645129770366504e-05,5.771405337177195e-05,5.986485680115934e-05,8.637443602270774e-05,0.0001391250264913789,0.00022657629864001808,abbas-kiarostami-snow-white-16.jpg
-32.524208,13.47205,0.00012122034560171159,0.00011811033620668076,0.00012481746964781363,0.00015676443047578283,0.0002136061615344578,0.00026920315680769826,abbas-kiarostami-snow-white-17.jpg
-20.789728,-9.936918,6.7352259674733e-05,5.8069444351871415e-05,5.8198227414517774e-05,8.0129372837934e-05,0.00012699959346289038,0.0001956720565100848,abbas-kiarostami-source-figure1.jpg
7.4741244,-2.577997,0.00020354177481624438,0.00021316113181891853,0.0002153353243985208,0.00021105323277680104,0.0002038444481140442,0.00020274902957115822,abbas-kiarostami-the-road-01-1.jpg
12.273882,-10.809735,0.00018533570719723514,0.00018850093743911584,0.0001929678012300756,0.00020262241065609844,0.00023103794780505657,0.0003280522626282236,abbas-kiarostami-the-road-02.jpg
-41.390446,11.84725,0.00025311469677725447,0.0003182742985436444,0.00037309825417371326,0.0004577277368384921,0.0005440615173696418,0.0006094952670749591,abbas-kiarostami-the-wall-01.jpg
-40.697887,6.34382,0.00023104868942720638,0.00024221424890306036,0.0002427583898644002,0.00023463709104914522,0.00024476690976866063,0.00028809254082675804,abbas-kiarostami-the-wall-02.jpg
-38.959366,2.7676718,0.00020082335336356046,0.00019573533285979989,0.000184597577648954,0.00016731821535250017,0.00016358970235285877,0.00019366441701139148,abbas-kiarostami-the-wall-03.jpg
-23.56223,19.245022,0.00019115462799629008,0.00019761474847145363,0.00020775049205468696,0.0002386155775495535,0.0003034036931702825,0.00040119144426351634,abbas-kiarostami-the-wall-04-cmyk-1.jpg
15.301028,-37.68902,0.0001928939152861667,0.00022511782088909579,0.0002619785480096537,0.0003298031812349641,0.00038687200212519446,0.00042879543456879413,abbas-kiarostami-the-wall-05.jpg
15.39604,-24.290749,0.0001913054281501546,0.00019114781890125124,0.0001886824477019848,0.0001814303239897079,0.00016445891775592565,0.00014681608298341026,abbas-kiarostami-the-wall-07.jpg
16.07694,-37.510815,0.00018341908823036305,0.00020249557273297486,0.00022106148494889166,0.00023582355998051128,0.00021492333369736315,0.0001957229977383099,abbas-kiarostami-the-wall-19-0.jpg
13.472885,-9.253813,0.00018890302314266495,0.00018796497095722935,0.00018375329349076922,0.0001699519551037047,0.00015034387885224656,0.00013266691479368298,abbas-kiarostami-the-wall-38.jpg
14.042828,-20.703598,0.00019134491950190897,0.00020066152719960302,0.00021206213797136928,0.00024206557015602864,0.0002780061278312051,0.00030061270295602955,abbas-kiarostami-the-wall-42.jpg
0.094220854,-17.245386,0.0001596936264933988,0.00016551807744099703,0.00017209769816362526,0.00020114745259413412,0.0002698254702714496,0.00038781694173472127,abbas-kiarostami-trees-and-crows-02.jpg
-0.8253234,-17.43675,0.0001532417397080056,0.0001551804388574051,0.0001567155595645572,0.00016783586892380888,0.00018253687126372131,0.00020196973048753123,abbas-kiarostami-trees-and-crows-03.jpg
-0.9763004,-17.424295,0.00015215464456958512,0.00015329111061863595,0.00015378428314981335,0.00016053770804230318,0.00016575035128386616,0.00017816359055931337,abbas-kiarostami-trees-and-crows-04.jpg
37.115314,-10.073904,0.00023884068502296612,0.00026177687772749086,0.00027595776443053413,0.00028819769534116043,0.00028102150870793613,0.0002660777106696485,abbas-kiarostami-trees-and-crows.jpg
11.617826,8.833014,0.0001807628950875283,0.00018372398183536825,0.000194398367360465,0.0002308618084495041,0.00029145070717175514,0.0003897480984039773,abbott-handerson-thayer-9b52730651fb3fdc328f4fb6929bbfb9.jpg
7.193971,9.137051,0.00018706597598983183,0.00018514809219648173,0.00018396228502921992,0.00018769343957537432,0.00019699877366526368,0.00021455469537679702,abbott-handerson-thayer-a-bride-1895.jpg
9.295931,-1.7233915,0.0001907031391819431,0.00019778997313214176,0.00020669418029072004,0.00022794987529170763,0.00024107524208167374,0.00024146355957919055,abbott-handerson-thayer-a-study-of-an-old-woman-1890.jpg
25.324999,-1.9264699,0.00016008767310349495,0.0001505615702962814,0.00014196746243263857,0.0001236135225035363,9.637731850850724e-05,8.48161590296954e-05,abbott-handerson-thayer-a-virgin-study-1891.jpg
-28.104164,-0.73839194,7.732902494263637e-05,6.571539686976588e-05,5.828401212116159e-05,5.6904997150061004e-05,7.398272410908377e-05,0.00012820435338366704,abbott-handerson-thayer-a-winged-figure-1904.jpg
5.540029,-24.722939,0.00015926037114336316,0.00014873643503427643,0.00013753991680553448,0.00011423405426876401,9.421757128679947e-05,9.491405794865761e-05,abbott-handerson-thayer-abbott-handerson-thayer-angel.jpg
16.370386,13.021179,0.00017392947724252465,0.00017077969416262178,0.0001648840547685941,0.00015486832152658854,0.0001606617491228321,0.00020578870303489605,abbott-handerson-thayer-an-angel-1893.jpg
26.600197,11.75441,0.00015209407079530774,0.00014776067277627597,0.00014497331334068538,0.00014264122117778861,0.00014599398907178056,0.00016232536421890292,abbott-handerson-thayer-angel-1903.jpg
13.20897,17.600952,0.0001728122406630797,0.0001682376592923879,0.0001592269702191403,0.00013927035755193534,0.00012796195671631923,0.00014998859324686191,abbott-handerson-thayer-angel-seated-on-a-rock-1899.jpg
22.908606,6.4092417,0.00019205217109754117,0.00020573108476404952,0.0002192416471381071,0.0002443481090004068,0.00029654199845276035,0.00040535125569408394,abbott-handerson-thayer-at-the-market-place-paris-1875.jpg
24.246458,-25.394356,0.0002013604583569343,0.00020895597804581562,0.00021398708836152807,0.00022524784311617814,0.00024201546312419678,0.00025207964265409454,abbott-handerson-thayer-autumn-landscape-1866.jpg
36.327305,-11.725421,0.00025466410513811267,0.0002855717889922761,0.00030370992213847207,0.00030917508385438233,0.0002908960449830209,0.00027389419958469524,abbott-handerson-thayer-azores.jpg
6.06991,-6.4565115,0.0001871413173833911,0.0001839221838854395,0.00017835827568747306,0.00016598360575707362,0.000157251084524954,0.00017458999572551634,abbott-handerson-thayer-below-mount-monadnock-1913.jpg
-6.193644,-0.10596932,0.00017349812570591883,0.00016114816028260024,0.00015156381711044402,0.0001494513721729068,0.00017957186397645703,0.0002608233600919159,abbott-handerson-thayer-blue-jays-in-winter-1909.jpg
25.530191,21.501974,0.00013231634602534387,0.0001326793008794326,0.000128858687878107,0.00011921088007527225,0.00011799495758989458,0.00015509792901005802,abbott-handerson-thayer-blue-ribbon.jpg
11.581486,-2.8515334,0.00017398373438719738,0.00017335027826583977,0.00017413070449642465,0.0001778939406579917,0.0001900417815680257,0.00020921987461331484,abbott-handerson-thayer-boy-and-angel.jpg
3.178075,34.51257,9.781341337256776e-05,9.115918051251653e-05,8.325812569867516e-05,8.286458959563157e-05,0.00010811885138968194,0.00018498924684188354,abbott-handerson-thayer-brother-and-sister-1889.jpg
-4.9113355,12.083772,0.0002059373894172787,0.0002196732345484872,0.00023179453829891294,0.0002403531293405693,0.00022647339212490916,0.00022199944234699797,abbott-handerson-thayer-capri-1901.jpg
16.124067,13.23591,0.0001735830101145355,0.00016999594527678858,0.00016514248953278972,0.00016085692317434734,0.0001743734410105269,0.00022066441749930572,abbott-handerson-thayer-caritas-1895.jpg
9.863611,14.174422,0.0001927608379987919,0.00020444617953506704,0.00021565792410357202,0.00023166798610327392,0.000251675840548459,0.00029960625716735583,abbott-handerson-thayer-chadwick-s-dog-1874.jpg
9.746178,-35.902557,0.00019738699706282618,0.00020120643221712534,0.0002055136567274043,0.00022074090113269413,0.00024302134533098937,0.00028252896987228935,abbott-handerson-thayer-copperhead-snake-on-dead-leaves-1915.jpg
26.38998,-11.830119,0.00021463974294959332,0.00022623525397719825,0.00023805509322045887,0.00025797445698053854,0.00027880072183328493,0.0003090580145449231,abbott-handerson-thayer-cornish-headlands-1898.jpg
37.707333,-10.29945,0.0002437300576592989,0.00027115280907328036,0.00028947797337216776,0.0003087120161579794,0.0003059224229360884,0.00027535618361195624,abbott-handerson-thayer-dublin-pond-new-hampshire-1894.jpg
17.601295,-19.370392,0.00019898684543121392,0.00020053518807195574,0.00020116004482605566,0.00020262173745643638,0.000200904469270747,0.00020919323942663465,abbott-handerson-thayer-flower-studies-1886.jpg
-6.827852,-3.8428972,0.00018108401118122427,0.00017350789599950987,0.00016004004790575854,0.00014069379967393943,0.0001405608994181432,0.00016396733015130313,abbott-handerson-thayer-frog-1915.jpg
30.204893,21.819016,8.981029895432958e-05,9.836922209317888e-05,0.00010038989084717694,9.648633390829772e-05,8.824897040375465e-05,8.657719084922846e-05,abbott-handerson-thayer-girl-arranging-her-hair-1919.jpg
17.586344,28.936104,0.00022288614928242713,0.000243623489869436,0.0002532332265321326,0.0002565251702920636,0.00024966627701537516,0.0002541143633273061,abbott-handerson-thayer-girl-in-fur-hood-also-known-as-head-of-a-woman-with-fur-lined-hood-1908.jpg
30.44752,28.407873,4.566128251255605e-05,4.039565465383414e-05,4.2278084157188824e-05,6.324520329912586e-05,0.00010984117474630996,0.00018452497485397506,abbott-handerson-thayer-girl-in-white-also-known-as-margaret-greene-1888.jpg
19.631138,25.798752,0.0001902785739695572,0.00019641055090064373,0.00019559272108588167,0.00019484253434061738,0.00020911081829092166,0.00023863807649535112,abbott-handerson-thayer-gladys-detail-1915.jpg
15.477957,1.9634262,0.00015667438587411425,0.00015478017261885167,0.00015943337438421775,0.00016731988936952906,0.00016402928373068098,0.00015746113519070327,abbott-handerson-thayer-half-draped-figure-1885.jpg
21.230333,23.14556,0.00016431929611340274,0.00016903326335392533,0.000174945000552379,0.0001835957994206099,0.0001834741508770864,0.00016808608114969546,abbott-handerson-thayer-harry-whiting-nephew-of-the-artist-study-1905.jpg
27.351084,11.611908,0.0001479996996727712,0.00014411516728647287,0.00014232431436607843,0.0001381844265539712,0.00014362853435334537,0.00019331860071596508,abbott-handerson-thayer-head-of-a-boy-recto-1919.jpg
17.196018,31.202978,0.00022515206288023943,0.00024557977879968273,0.0002495446575063229,0.00024634869121363046,0.00023880810244519853,0.00020853657663017319,abbott-handerson-thayer-head-of-a-girl-verso-1919.jpg
7.788374,29.159967,0.0001596695471927427,0.00015255088395794026,0.00013749959583477848,0.00011350851130244686,0.00011241458317173098,0.0001501840972328223,abbott-handerson-thayer-jessie-jay-burge-1880.jpg
2.6264298,-6.186782,0.0001910813900542112,0.00019276148802935993,0.0001891350080250487,0.00017433115232674647,0.00016692598685244525,0.00017873849155328295,abbott-handerson-thayer-landscape-at-fontainebleau-forest-1876.jpg
