tsne_x,tsne_y,tsne_z,image_filename
-17.678143,-26.794428,-0.65296155,abbas-kiarostami-snow-white-02.jpg
-10.713805,-21.966892,12.535807,abbas-kiarostami-snow-white-03.jpg
2.4146352,-17.193216,26.37124,abbas-kiarostami-snow-white-05.jpg
-25.736189,-14.3599205,-5.609824,abbas-kiarostami-snow-white-07.jpg
-8.394095,-0.6750955,-9.473248,abbas-kiarostami-snow-white-08-1.jpg
1.472224,-21.848824,7.123535,abbas-kiarostami-snow-white-09.jpg
0.30764413,-17.697874,27.028885,abbas-kiarostami-snow-white-10.jpg
-23.531055,-24.999651,3.0514934,abbas-kiarostami-snow-white-11.jpg
-22.114239,-22.152842,7.199219,abbas-kiarostami-snow-white-12-1.jpg
-18.48288,-10.011205,-9.486955,abbas-kiarostami-snow-white-13.jpg
-6.896607,-15.080473,-0.14836274,abbas-kiarostami-snow-white-14.jpg
-0.79732823,13.73241,-6.5515985,abbas-kiarostami-snow-white-15.jpg
-17.230616,-29.871176,17.851635,abbas-kiarostami-snow-white-16.jpg
-22.212015,-21.875292,16.395412,abbas-kiarostami-snow-white-17.jpg
-18.622547,-29.231567,13.769436,abbas-kiarostami-source-figure1.jpg
9.164492,1.4245119,-6.315023,abbas-kiarostami-the-road-01-1.jpg
4.770101,-6.7296386,11.8638935,abbas-kiarostami-the-road-02.jpg
-25.043718,-1.3781731,20.64519,abbas-kiarostami-the-wall-01.jpg
-15.459358,2.9411237,17.10941,abbas-kiarostami-the-wall-02.jpg
-15.105527,7.6734424,24.047379,abbas-kiarostami-the-wall-03.jpg
-23.186426,-13.706471,8.636917,abbas-kiarostami-the-wall-04-cmyk-1.jpg
37.213024,0.18853016,8.851983,abbas-kiarostami-the-wall-05.jpg
22.265621,-8.010366,23.970562,abbas-kiarostami-the-wall-07.jpg
38.931423,-1.6203729,7.1114197,abbas-kiarostami-the-wall-19-0.jpg
3.2524023,-13.7236185,12.354786,abbas-kiarostami-the-wall-38.jpg
18.39588,-2.0794103,2.2496965,abbas-kiarostami-the-wall-42.jpg
7.5391316,-0.18600897,18.960056,abbas-kiarostami-trees-and-crows-02.jpg
9.725594,-1.8771093,22.2564,abbas-kiarostami-trees-and-crows-03.jpg
9.847274,-2.348716,23.00049,abbas-kiarostami-trees-and-crows-04.jpg
-1.2339486,-27.901522,-0.82342607,abbas-kiarostami-trees-and-crows.jpg
-0.9122312,-2.578714,-16.376009,abbott-handerson-thayer-9b52730651fb3fdc328f4fb6929bbfb9.jpg
-4.6052694,20.79228,-10.731717,abbott-handerson-thayer-a-bride-1895.jpg
10.601106,4.0644317,-10.596042,abbott-handerson-thayer-a-study-of-an-old-woman-1890.jpg
19.64563,15.748442,-26.562485,abbott-handerson-thayer-a-virgin-study-1891.jpg
-15.518272,20.017338,-10.2644005,abbott-handerson-thayer-a-winged-figure-1904.jpg
28.08041,-0.59886676,24.83479,abbott-handerson-thayer-abbott-handerson-thayer-angel.jpg
3.594801,19.914019,-12.368638,abbott-handerson-thayer-an-angel-1893.jpg
26.017994,8.239568,-31.635647,abbott-handerson-thayer-angel-1903.jpg
7.4042044,31.091274,-27.40404,abbott-handerson-thayer-angel-seated-on-a-rock-1899.jpg
21.484503,15.134968,-15.142573,abbott-handerson-thayer-at-the-market-place-paris-1875.jpg
28.617298,-12.973946,8.726071,abbott-handerson-thayer-autumn-landscape-1866.jpg
-3.7429943,-27.446224,1.9055579,abbott-handerson-thayer-azores.jpg
16.91218,-25.967596,-23.831703,abbott-handerson-thayer-below-mount-monadnock-1913.jpg
0.39540526,1.5149399,6.266734,abbott-handerson-thayer-blue-jays-in-winter-1909.jpg
4.0588455,10.552848,-38.003666,abbott-handerson-thayer-blue-ribbon.jpg
12.194636,0.11062213,-12.990921,abbott-handerson-thayer-boy-and-angel.jpg
-17.84804,-12.335543,-26.201075,abbott-handerson-thayer-brother-and-sister-1889.jpg
-3.354711,-13.012795,-7.293319,abbott-handerson-thayer-capri-1901.jpg
2.1697133,19.183128,-13.83544,abbott-handerson-thayer-caritas-1895.jpg
-2.456762,-5.2665343,-19.003826,abbott-handerson-thayer-chadwick-s-dog-1874.jpg
33.55997,9.304904,-1.2869486,abbott-handerson-thayer-copperhead-snake-on-dead-leaves-1915.jpg
23.084728,-20.63137,-9.361749,abbott-handerson-thayer-cornish-headlands-1898.jpg
-0.92141443,-25.794582,1.4561182,abbott-handerson-thayer-dublin-pond-new-hampshire-1894.jpg
