tsne_x,tsne_y,tsne_z,image_filename
6.0920954,-17.509787,-8.8067255,abdullah-suriosubroto-indonesian-landscape-2.jpg
17.59904,-2.697624,8.584477,abdullah-suriosubroto-indonesian-landscape-3.jpg
-0.9547163,-8.157013,-9.043808,abdullah-suriosubroto-indonesian-landscape-4.jpg
11.41053,-16.349745,-8.776641,abdullah-suriosubroto-indonesian-landscape-5.jpg
25.592403,-8.186977,-0.39604965,abdullah-suriosubroto-indonesian-landscape-6.jpg
10.95303,-16.380281,-8.551596,abdullah-suriosubroto-indonesian-landscape-7.jpg
26.726301,0.40951586,-6.9237566,abdullah-suriosubroto-indonesian-landscape.jpg
24.630344,-22.890163,-3.6565163,abdullah-suriosubroto-landscape-mountain.jpg
11.706367,-23.04595,-22.197388,abdullah-suriosubroto-landscape-of-paddy-field.jpg
10.404318,-15.15304,-13.41116,abdullah-suriosubroto-menuju-danau.jpg
26.867289,-18.213688,1.2994355,abdullah-suriosubroto-mountain-view.jpg
11.764688,-16.45696,-6.929294,abdullah-suriosubroto-paddy-field.jpg
25.402782,-5.9985733,-12.546308,abdullah-suriosubroto-suburnya-negeriku.jpg
19.416862,-9.607402,0.937665,abdullah-suriosubroto-the-river.jpg
21.756456,-4.005583,4.808683,abdullah-suriosubroto-waterfall.jpg
11.932552,-0.96937114,-17.21343,abdulmejid-ii-1abdulmecitefendiharemdegoethe-20180611163751167-1.jpg
-34.881035,11.54414,17.08173,abdulmejid-ii-dpujiy-x0aujstr.jpg
-18.055481,20.15342,-18.081947,abdulmejid-ii-drlmhh0x4aamntv.jpg
8.922273,4.770496,13.863763,abdulmejid-ii-ei2m9fhwoaagxle.jpg
-0.18423718,23.768211,-25.265985,abdulmejid-ii-ei2mxfmx0aao77a.jpg
-0.3855955,-16.02265,39.21709,abie-loy-kemarre-body-paint-2009.jpg
-1.7775296,-18.162872,37.784645,abie-loy-kemarre-body-painting-white-on-black-2005.jpg
